m/z	RT
524.5408	23.065
922.7862	17.515
877.769	17.05
870.4895	2.441
802.6978	17.707
1185.8033	7.396
704.5229	5.791
777.5106	2.633
758.5366	6.623
768.5622	15.013
704.634	18.008
714.6235	12.658
1283.3467	16.967
411.3984	18.31
567.5901	17.926
1278.3533	23.065
584.5242	9.752
885.4236	3.771
1231.4251	11.08
787.6786	17.542
1334.2175	18.473
1437.0776	6.678
516.416	8.779
811.5254	4.072
798.5278	3.519
1028.283	16.281
887.7902	17.981
890.5557	11.129
698.608	15.205
804.5388	2.935
1377.2761	18.473
766.6922	21.93
633.5062	12.876
810.0216	6.596
847.1152	11.107
853.4819	2.496
1263.3694	11.217
676.6078	18.446
917.8365	18.474
1470.9263	19.356
915.3929	6.65
995.3307	23.257
931.8163	17.515
681.4931	3.689
730.5024	3.188
1262.372	11.189
552.5714	23.12
957.8312	17.515
962.9092	15.068
1280.3326	15.564
507.5132	16.83
696.5669	17.406
908.566	9.779
806.3543	2.908
638.6086	9.223
1055.298	23.065
835.7591	19.964
613.6069	8.834
601.5597	11.853
650.4387	6.541
897.8315	18.227
672.4208	2.468
398.3737	4.35
731.6854	15.068
1274.9359	2.881
964.8908	18.776
453.2922	2.304
1499.41	19.466
946.8437	18.117
838.4805	2.523
702.6403	18.969
870.7541	17.652
810.5231	4.072
768.563	10.525
896.8552	18.886
384.2804	2.304
910.8445	18.337
690.6104	23.23
287.2732	18.008
978.7758	18.611
861.7734	18.419
710.4601	1.973
673.5894	23.422
856.4466	2.908
709.5512	17.378
893.8007	17.953
800.5445	3.157
757.5911	6.623
702.5812	17.433
1343.9303	8.724
1324.9489	3.601
685.6165	12.822
941.8275	17.844
836.7336	17.159
768.5625	10.971
854.7826	17.953
593.9438	3.799
1061.8239	18.611
550.3365	1.781
829.7262	18.227
1029.2819	16.281
727.5012	15.04
822.7203	23.065
887.696	7.396
704.6018	12.658
701.2506	11.244
578.5871	23.725
698.8161	5.637
888.4996	2.139
451.7784	2.332
795.6472	16.583
1193.3395	8.422
737.4791	2.358
414.2804	2.084
650.4386	8.494
700.6448	23.422
1070.7257	5.626
596.6086	10.359
856.5273	2.468
811.6676	9.889
622.536	12.603
839.7899	23.065
1030.974	19.77
870.7024	17.789
653.6665	10.381
692.5229	6.265
814.6398	16.995
768.4578	2.578
820.0736	9.772
565.552	10.387
700.6276	12.74
849.2894	16.226
1235.1526	20.462
770.7141	17.597
506.3098	8.467
634.6498	18.528
760.5758	5.626
862.7684	17.433
383.3306	23.422
883.8156	18.063
859.7582	17.789
1032.9898	19.991
811.7583	23.202
984.255	10.442
637.9698	3.739
550.5558	20.766
752.4863	2.689
727.6637	16.501
1204.3342	23.065
1459.3373	18.008
933.8322	18.117
462.2977	2.331
946.863	18.446
383.3304	17.488
678.4788	2.881
962.8743	18.501
1277.1877	18.09
778.6926	19.024
924.7845	17.214
798.5594	8.258
824.7348	23.065
1342.9271	8.724
902.8176	22.788
877.7252	17.597
610.6496	18.528
758.4476	5.654
840.5246	8.504
789.5414	7.924
641.6383	10.387
916.4646	2.386
818.7228	22.567
1382.1221	11.047
862.7864	20.406
1235.8883	9.826
615.9569	3.771
614.5368	12.794
846.2926	22.595
864.8018	23.642
876.7648	17.625
778.728	17.597
980.2782	16.666
763.4946	2.468
550.5558	20.13
364.2523	4.022
830.5839	11.08
890.5406	9.854
371.358	23.202
1212.0659	12.712
850.8223	18.776
828.561	8.477
1132.3145	18.693
846.2926	20.462
385.2596	1.89
659.9828	3.689
896.8293	17.844
742.6824	16.83
551.5588	17.762
258.2294	17.433
708.5195	17.023
838.7868	23.257
626.2322	9.834
812.7337	16.995
656.5824	16.693
788.5071	2.166
551.503	17.788
788.6067	8.576
613.5591	12.876
836.7337	17.241
836.2168	7.951
187.0618	23.865
981.2784	16.501
757.6314	16.638
908.4928	6.596
496.34	11.606
618.618	17.488
1462.0852	8.477
1123.3329	17.844
936.7872	17.324
849.7744	22.76
765.4686	3.771
988.8912	18.255
972.8589	17.816
920.3124	19.024
523.4717	17.707
582.5767	8.834
285.2574	17.406
645.5844	12.849
696.5474	4.596
801.637	17.132
846.2928	21.93
842.471	2.552
696.65	16.032
778.5598	4.735
910.2363	9.223
639.6592	12.047
823.7944	18.446
153.8937	12.685
372.3611	18.035
371.7456	1.863
756.5119	6.732
840.7651	17.68
689.5966	17.022
752.3997	4.487
993.9619	19.853
780.4984	17.406
547.4183	2.635
1054.2988	23.065
799.5353	7.368
876.5017	6.596
793.7112	18.694
1246.9045	11.107
768.5628	0.252
598.4828	17.515
816.0782	9.834
750.5417	8.807
791.5529	3.739
718.5764	17.433
774.2704	23.699
1000.8314	18.611
1412.4089	13.877
738.6614	23.065
809.6626	16.83
1146.364	17.159
862.7861	20.711
710.4601	2.249
668.655	17.296
798.4558	5.626
1146.3195	6.678
1056.2773	11.717
739.7366	18.337
313.2733	10.993
628.5511	23.422
1019.9773	19.909
991.7726	16.143
726.6602	16.995
774.2708	23.286
798.4682	2.523
1465.8982	19.411
868.5558	9.772
537.5229	8.862
886.6267	6.65
767.6958	23.617
918.8118	17.871
1351.3742	23.065
956.6008	3.579
381.7365	1.946
825.637	18.419
686.5589	17.433
1202.3356	23.065
1045.9936	19.881
860.7704	23.257
661.5926	8.559
731.6578	15.04
730.612	17.433
680.413	0.616
229.195	18.035
848.2892	23.752
822.7904	18.528
688.6347	12.904
728.622	12.822
608.452	2.332
754.442	2.689
902.8176	22.401
341.3049	3.519
704.4867	3.413
985.2731	15.371
1057.2781	11.717
740.6756	15.067
537.4872	17.871
741.6582	18.008
817.6681	17.707
912.4478	2.908
614.5712	11.02
849.2898	15.647
540.3743	1.335
893.826	18.392
734.4756	2.661
480.7876	2.249
1375.3776	13.877
678.545	17.406
750.6604	16.748
846.293	21.597
1459.059	6.705
1409.4102	13.877
554.1808	1.056
576.1632	0.892
948.8755	19.3
314.292	18.419
1279.3517	17.488
846.2927	22.095
421.8262	7.355
675.6214	12.794
151.9499	23.837
787.0232	6.69
615.575	23.752
670.6342	12.849
906.85	23.065
708.5769	17.625
890.78	17.105
398.3859	17.789
884.769	17.488
1205.3132	14.904
574.4906	5.572
792.416	3.046
782.5696	7.176
634.4529	23.313
1437.0771	6.596
614.5265	12.794
768.6978	17.488
1461.075	7.423
918.8511	18.31
858.6064	11.102
768.7595	20.075
849.7744	22.373
790.5448	4.679
793.5185	3.821
683.6286	12.658
726.5514	13.739
718.6326	17.844
752.6758	18.364
740.6766	23.065
866.7826	23.065
790.6925	23.065
994.3298	17.871
654.6392	16.995
912.8012	17.789
777.5832	8.714
841.7261	18.172
895.7722	18.282
481.2845	2.413
779.695	17.981
769.6155	12.904
1212.8201	6.137
915.8217	18.117
697.6896	17.734
1430.3687	16.308
853.4819	2.166
669.5285	3.877
1336.1055	15.04
1446.0615	5.626
552.5622	16.528
1204.3137	15.013
852.8031	23.065
939.835	19.135
912.4494	2.606
1301.3588	12.356
750.6602	16.913
849.7747	22.012
832.2408	17.844
1277.3539	17.488
948.8747	19.466
780.7437	17.981
918.5455	7.355
823.5523	2.001
656.5827	16.033
508.5165	16.501
860.7705	23.67
934.8795	17.132
811.6782	17.597
798.4914	2.468
645.6132	12.794
860.4931	7.396
630.6184	17.351
606.6186	23.065
736.5598	4.542
818.6538	11.272
789.5406	8.559
852.5161	3.273
855.784	17.788
711.64	23.394
790.5466	4.184
1139.3112	16.693
817.542	2.633
725.7212	18.145
993.9256	19.107
551.4236	4.385
770.4529	3.074
608.625	17.68
698.5866	17.05
681.6139	12.658
708.4955	8.724
839.7529	17.214
519.3274	1.476
940.555	9.772
1139.811	16.693
450.2689	2.111
817.7118	16.693
768.563	10.86
696.6977	12.047
872.7698	23.697
868.5181	2.001
888.434	3.849
750.6748	18.035
802.5219	6.65
994.3304	18.31
838.7866	23.752
897.4612	2.468
826.7758	18.473
906.4247	3.629
236.0714	10.971
578.5872	18.886
1277.3547	23.065
776.546	6.623
819.7276	23.672
739.4605	5.637
741.6516	23.23
628.5514	14.986
767.6958	23.534
202.18	0.837
751.6642	16.06
719.6426	17.406
826.6974	17.652
754.6827	16.611
917.6989	17.159
975.8271	18.611
767.7323	9.419
850.7676	17.515
1341.9418	16.913
847.7595	23.615
864.4682	3.711
854.7815	17.269
840.7654	17.788
312.326	4.295
790.4193	3.185
767.6958	23.285
902.7878	18.117
700.6237	23.752
336.326	2.056
699.437	3.711
593.6057	17.899
924.801	17.159
654.6031	12.849
699.6681	15.067
887.6096	4.514
628.6029	18.172
565.519	11.773
711.5295	17.378
776.4705	2.001
462.2976	2.166
846.2929	21.015
1350.3736	19.19
949.8633	18.282
726.6598	18.638
908.4814	2.166
678.4787	4.487
694.4958	8.752
892.8347	18.31
770.7144	17.707
872.7602	17.159
838.5078	7.45
1065.2921	16.446
847.5446	8.449
1278.334	15.619
898.4735	2.386
954.8483	18.31
1222.3803	17.132
313.2736	2.716
907.8163	18.117
935.89	19.936
510.5066	7.355
1452.2795	17.406
853.7686	17.925
563.5761	18.172
1463.0885	8.477
830.6713	17.597
844.5148	8.477
909.7784	18.145
870.7612	18.255
596.6342	18.255
568.5771	8.834
910.8443	18.117
565.5741	17.159
614.6106	12.685
863.7918	23.065
838.7868	23.532
864.7847	17.816
769.5212	5.267
732.4806	6.65
444.8109	2.138
832.739	18.777
655.4374	2.249
711.6721	12.023
825.7738	23.752
1176.8202	16.83
668.5241	6.718
837.5317	2.194
968.2939	6.815
1273.2501	18.337
637.5403	23.202
853.5264	2.221
846.2928	20.683
839.6522	17.105
712.5329	17.406
716.6187	23.202
915.3928	6.745
169.7518	5.626
740.426	2.468
804.5386	3.711
734.4586	2.111
525.338	1.588
411.3983	18.693
811.6042	8.504
1042.3134	7.896
773.453	2.633
1136.789	9.772
789.4662	2.523
417.1643	1.029
665.5195	12.685
368.2676	2.276
862.6636	9.834
747.4997	2.468
351.242	2.8
718.538	8.752
1177.3198	16.83
786.5188	2.606
772.5855	8.035
1012.6642	5.654
899.7905	23.065
822.6229	11.157
1239.139	12.794
895.7576	17.159
678.4268	5.637
863.8266	18.666
544.508	12.576
699.6845	18.831
217.195	18.035
757.6601	17.433
372.1004	2.441
880.4843	2.358
734.5481	18.008
768.5624	12.849
879.8219	23.065
1042.9739	19.715
602.5867	16.803
809.2613	9.807
1000.9281	19.273
820.7755	18.117
1371.1719	17.351
698.6284	12.63
803.6352	10.298
796.452	2.276
625.2364	9.551
809.7785	18.337
715.5448	15.123
684.2029	17.433
851.7531	17.57
776.5714	5.071
922.7338	17.871
782.5685	6.514
1222.8491	7.423
896.77	23.615
745.6682	17.406
868.7976	18.117
712.6022	17.05
657.5644	8.531
694.4648	6.65
855.4976	2.166
842.58	6.404
842.7227	16.83
468.2359	1.616
414.7878	9.854
835.7941	18.473
210.0888	5.599
616.4206	1.973
754.691	18.392
722.505	23.065
718.4652	2.441
389.1117	1.532
973.9008	19.024
774.5628	5.626
672.6138	23.202
428.3144	3.739
841.796	18.227
728.4687	2.441
778.6922	20.13
849.8101	18.528
822.5491	2.386
282.279	8.834
429.322	3.574
814.6976	17.816
980.2791	23.065
858.5023	5.267
702.4856	4.549
950.608	11.162
749.6529	17.406
513.8425	15.895
784.5829	9.67
1284.0508	12.658
651.442	2.882
778.6921	20.351
1104.7263	6.608
764.6766	23.672
1013.6673	5.654
861.6137	6.349
613.1803	8.175
562.5555	16.226
625.6264	10.359
574.4909	5.654
921.3109	17.597
656.5828	13.237
607.5662	23.422
1276.3528	17.488
698.6284	12.876
784.6506	16.748
730.5018	3.711
948.8853	18.997
576.5711	17.68
744.5176	4.016
816.5377	2.881
862.7493	17.241
613.1624	4.46
1090.7108	6.568
579.5346	23.422
826.542	7.355
671.5926	12.631
830.7297	18.09
663.6852	18.501
678.5298	16.693
245.2261	17.433
911.583	11.157
738.7335	18.446
681.583	23.23
835.7588	22.622
726.7124	19.632
788.5339	2.468
981.2784	16.666
752.6766	23.587
806.554	2.386
758.4369	2.166
887.6473	5.626
963.335	15.813
1004.2836	7.896
837.5316	2.001
878.818	23.67
1246.3811	11.129
481.2844	2.166
896.7704	23.285
233.2263	18.035
706.966	5.599
1362.1913	17.789
1444.4379	17.652
1231.3754	9.772
571.9307	3.849
236.0715	12.411
785.7329	17.488
809.4486	5.637
865.8419	18.969
804.7077	23.67
197.7833	11.08
681.9956	3.656
723.6412	23.23
693.549	17.022
922.8062	17.762
838.786	17.844
728.6918	18.859
976.8538	18.145
746.4959	2.881
422.2779	2.001
752.6766	23.313
700.609	12.849
1332.0446	17.844
810.0216	6.705
811.5233	4.295
781.5447	6.541
1209.3282	16.693
727.6629	15.067
778.4863	1.89
707.4686	2.139
1212.3599	18.914
728.6387	12.74
1139.8076	11.102
550.5558	22.484
527.4027	3.911
966.9334	19.604
843.5177	2.166
754.6911	18.474
1243.126	12.712
701.6273	15.84
764.6073	9.028
912.8531	18.063
1132.1328	10.359
608.5704	23.23
273.2576	18.035
832.497	2.331
667.5124	4.323
924.8233	18.117
743.4451	2.468
744.439	2.633
824.5044	2.468
880.7966	17.242
1223.8514	7.409
708.4442	2.111
990.7737	16.143
703.6125	17.159
748.7169	17.433
830.7231	17.597
714.6039	23.23
696.6862	17.981
478.2678	5.572
696.6506	10.721
651.6506	10.381
703.5638	15.26
1047.0055	20.13
858.5022	5.378
913.8195	19.052
764.6764	23.615
593.6058	17.652
746.4967	6.65
874.5012	2.194
740.4598	3.849
773.6633	17.105
578.587	19.135
236.0715	11.299
236.0716	11.94
626.2327	9.717
1198.809	7.368
919.817	18.172
872.7188	18.117
919.7147	17.515
665.4579	2.496
1276.3546	23.065
1243.1278	12.794
893.6987	17.488
608.6354	23.065
919.6926	9.826
831.5888	11.135
757.5204	6.596
884.7695	17.597
578.5879	19.273
626.6079	16.556
906.7761	15.813
744.481	3.129
867.8103	18.255
792.5153	4.016
819.6307	7.382
699.2548	12.411
834.5497	3.157
781.7113	20.572
480.7877	2.468
630.5453	8.367
766.5366	8.752
900.7776	17.159
876.5021	6.718
877.5914	11.107
647.559	16.638
961.8978	19.936
252.046	23.893
890.7804	17.925
890.7975	17.789
1056.2961	23.065
890.471	2.194
945.8693	18.693
468.7811	2.139
826.7494	17.707
1281.3323	15.564
769.4176	6.568
712.6809	16.913
150.9733	23.78
422.3278	6.499
753.6792	17.515
726.6758	23.422
682.4289	2.028
466.7545	2.304
778.6923	19.881
850.499	2.855
880.7178	16.94
672.5768	12.658
832.6086	12.931
578.5224	18.117
756.633	6.65
838.5439	2.386
862.7494	17.159
947.847	18.117
524.5397	23.67
818.5172	6.678
865.8067	23.065
657.586	15.26
736.4912	2.935
989.8939	18.255
807.7631	18.035
890.8079	18.008
958.3716	3.933
832.739	19.301
297.0825	1.532
684.2022	12.685
781.7113	20.378
870.7391	17.05
780.4312	5.665
537.5432	16.087
832.7392	20.406
678.434	2.523
860.7704	17.296
687.5964	12.849
722.46	0.698
155.1178	0.673
658.6239	12.794
875.438	6.65
465.7557	2.332
297.2428	23.23
788.507	2.497
752.7488	18.528
728.5226	5.406
533.5289	17.707
794.7597	18.063
700.6074	15.012
832.4969	2.111
910.509	7.45
892.7969	23.065
859.6074	11.102
833.7454	23.065
644.5818	10.998
716.6223	12.794
910.4525	2.523
816.5391	3.101
532.4111	5.886
666.6504	10.359
790.6919	23.617
807.58	8.807
856.4908	2.304
764.3745	3.579
912.8075	18.748
858.4624	2.633
614.6428	12.685
639.4422	3.601
685.6172	15.369
819.5894	11.135
942.8481	18.392
956.4001	3.046
890.8542	19.024
853.7682	16.913
590.5951	17.652
152.2653	13.877
1130.3151	23.065
507.5136	17.57
628.5508	23.67
743.6156	16.336
694.2076	13.905
915.4716	2.386
750.6604	17.05
580.6027	23.093
647.5584	23.752
867.6834	17.542
1395.4086	19.245
1242.1223	12.849
608.4728	10.998
741.522	13.683
638.6192	8.834
1211.1539	12.74
577.5919	18.227
693.7085	13.877
922.8069	17.816
773.6631	17.597
978.9067	18.941
365.244	2.358
841.7686	17.515
1096.045	8.834
906.4658	2.166
1296.9175	2.881
597.595	8.862
779.6962	23.065
798.718	16.83
609.5086	12.658
1188.827	8.412
874.4459	6.431
978.9057	19.549
984.8957	18.859
758.4366	2.056
904.759	15.068
650.4391	3.711
836.4936	6.76
736.6447	15.977
507.533	10.832
429.2674	1.863
664.697	18.886
1066.7909	16.446
236.0716	11.773
754.4416	2.496
728.6171	17.132
776.6762	17.132
1148.3629	16.885
578.5947	17.926
467.2716	2.056
481.2937	2.194
840.2659	18.035
536.1646	17.488
777.0322	6.608
1006.9741	19.964
703.5748	6.87
299.2731	17.406
822.7179	16.968
888.4552	2.441
905.7999	17.05
874.7863	22.04
916.7962	17.871
892.4431	3.241
914.3892	6.472
609.6373	18.474
839.7525	17.57
909.7878	18.556
258.11	0.617
856.4774	6.745
458.7902	1.918
1353.3721	23.065
578.587	20.545
864.516	6.76
754.6922	23.67
467.2717	2.249
1066.2915	16.446
698.6654	16.665
1249.8694	18.997
686.6458	23.23
1205.3339	23.065
303.3045	4.35
992.2722	16.143
1356.3497	16.006
995.3304	17.926
1285.0552	12.603
955.2625	15.895
873.7751	23.065
826.7491	16.83
769.4176	6.486
551.5592	23.065
657.5858	23.394
1028.9587	19.549
752.7118	17.515
1206.833	18.914
184.0731	11.135
811.6782	17.68
524.54	23.175
749.4842	12.904
236.0716	11.522
1203.3346	17.433
610.6408	18.145
537.4871	17.57
666.6399	10.665
856.4908	2.413
1006.9388	19.245
539.1427	3.547
896.4908	2.36
826.2594	16.858
652.5114	6.772
397.3827	18.693
433.2884	2.194
501.2215	2.551
549.5072	10.665
656.5821	12.658
833.7436	18.2
555.5109	16.473
1227.3969	9.799
886.4185	3.994
965.8943	18.776
667.6039	23.23
574.5553	15.95
1125.7917	11.107
1103.8004	16.556
828.6558	17.214
618.6174	17.406
870.5255	2.799
695.645	23.422
871.4927	2.249
669.6144	23.394
918.8115	17.296
540.1592	6.815
622.4438	7.368
551.551	9.614
586.5404	16.281
606.6186	23.617
918.3843	6.499
890.471	2.415
1129.318	23.23
723.5145	8.714
565.5746	17.57
481.2936	2.139
391.2131	3.994
632.6339	18.09
868.7957	17.46
839.7536	23.065
819.4765	2.826
840.7659	17.269
774.666	17.269
845.4861	4.385
774.465	2.578
992.9494	19.659
683.628	12.822
369.3513	13.71
832.6059	7.478
880.7593	17.214
619.5272	23.367
1031.9779	19.77
730.6491	17.597
911.8472	18.31
795.5338	3.739
541.5384	8.258
529.3294	0.728
368.3397	23.23
990.9339	19.411
1177.8196	16.83
437.2396	3.606
205.1908	15.095
872.4605	2.578
917.2544	15.647
370.2544	2.028
1205.332	17.488
817.0754	9.834
1006.9391	19.19
713.6031	12.658
934.8809	23.065
874.4452	6.499
760.4756	2.028
331.2842	2.744
610.1834	9.772
672.5783	12.876
931.8165	17.871
682.6408	18.035
844.6874	17.844
563.5511	9.056
525.5432	16.638
778.6921	19.743
997.3276	23.065
1146.8213	6.636
923.3099	23.065
523.4716	17.406
1394.3975	17.159
1424.3922	19.328
732.4808	2.166
1106.7414	7.423
710.5181	8.741
444.8109	2.276
804.6481	11.63
368.2673	2.469
792.5302	6.431
1071.0057	19.909
832.7392	22.872
334.3105	3.046
860.4811	2.304
580.6029	18.831
1064.7922	16.446
577.5188	17.816
896.7703	23.422
187.148	17.406
870.5337	1.89
575.5032	17.789
635.5221	12.876
863.7903	23.615
791.6952	17.515
1085.8256	17.734
299.2584	23.23
829.7166	17.761
801.6939	17.899
861.5264	8.477
1108.7565	8.504
1056.9474	21.265
549.5068	10.414
197.2794	9.834
383.3671	18.2
1109.7616	8.477
938.8753	18.693
699.4189	2.496
453.794	2.496
653.6234	18.611
1250.8384	17.022
636.6653	18.392
678.4613	2.606
1027.7827	16.308
590.5867	17.187
758.5698	11.662
1279.3529	23.065
838.6972	17.269
949.8622	17.981
995.3307	18.31
1216.4149	11.162
548.3944	2.249
878.8537	19.107
790.5227	2.441
874.5737	9.779
832.739	19.77
826.5202	2.166
666.4342	3.046
888.4554	2.304
906.8481	16.638
666.6191	23.23
793.5788	4.651
440.2774	1.251
998.3255	16.83
698.6811	19.3
802.5959	6.042
450.2688	2.194
850.0765	9.826
849.6785	9.834
422.3277	6.76
608.3924	1.504
566.5871	18.611
604.5258	10.359
798.4682	2.276
736.4912	2.69
823.0897	11.075
538.3503	10.158
911.4558	2.828
949.8782	19.466
682.6707	17.926
729.6374	17.597
674.5948	17.68
1265.8738	9.826
209.1001	0.645
897.4827	2.386
1031.8624	18.611
562.5559	16.336
637.969	3.629
768.563	13.041
754.6922	23.341
876.7645	17.816
858.5256	2.056
1226.8088	5.958
777.0314	6.69
428.3148	3.413
367.3357	23.615
669.5603	17.022
152.1544	13.905
1058.2754	11.717
158.1175	0.643
666.4332	6.65
622.536	12.904
1459.0593	6.568
761.526	8.724
768.4141	6.76
844.467	2.689
521.118	3.519
1015.9473	19.438
754.5365	7.065
698.4726	12.794
886.4361	3.849
858.4934	7.396
827.7528	17.269
1026.6798	5.681
867.7415	18.227
740.728	19.743
1206.3125	14.904
846.4447	2.386
640.6031	18.611
442.7953	2.221
341.3607	5.517
889.5427	9.826
1296.4	17.324
709.662	23.23
856.7387	17.05
1140.8104	16.693
818.4736	2.963
1040.9946	18.282
578.5873	19.853
871.7578	17.652
840.7659	16.995
1043.9779	19.66
582.6183	18.09
644.61	23.422
1029.7815	16.308
880.798	23.038
816.6553	17.324
1217.3898	18.419
846.4908	3.683
705.6372	17.816
836.7358	23.23
466.253	2.855
636.4233	2.497
610.1843	18.31
817.711	16.995
1340.9375	17.05
824.5276	6.732
806.7597	18.227
944.8274	17.789
523.5277	15.619
810.5232	6.65
1152.1083	10.359
693.2082	13.933
702.4315	2.084
888.4996	2.276
930.546	9.779
786.5209	6.581
790.5602	6.65
1295.0242	12.631
984.8586	17.515
831.6839	17.898
596.6081	8.824
907.7632	17.844
837.5318	3.739
769.7114	23.231
909.8574	18.776
776.5712	4.128
851.7537	16.83
718.4652	2.139
967.9098	19.052
479.2619	2.111
822.7178	16.501
829.5727	9.807
1108.7577	8.422
533.5291	23.065
863.7534	16.83
737.5791	8.258
1216.1104	12.631
1021.3058	15.371
1068.3488	17.899
758.46	2.139
856.6871	17.625
699.4696	12.794
710.6812	18.611
869.8	18.117
784.5859	7.785
930.4164	3.324
891.8222	17.926
958.3714	4.072
758.2222	11.185
154.0973	1.001
453.2924	2.799
794.4813	1.973
920.865	23.065
724.6446	16.995
1169.8226	18.803
789.5259	7.382
571.3542	0.81
692.4495	2.138
729.6368	17.159
797.6627	17.597
725.6559	23.394
551.5031	18.227
906.2596	16.006
1231.8745	9.779
790.5454	5.903
763.5591	6.623
269.1622	3.634
505.302	7.382
867.8226	18.337
397.3828	18.31
623.3724	2.826
538.5558	23.093
1232.134	20.351
676.6024	17.597
925.8195	18.941
700.628	12.876
1071.3474	23.065
444.2778	2.578
861.5126	8.467
863.2689	17.022
800.682	17.625
942.8315	17.844
920.4226	2.497
829.5635	8.422
650.6814	18.776
547.5446	16.995
640.5879	7.868
622.5358	12.822
860.7708	19.3
439.2586	2.028
964.8813	18.09
215.0889	7.273
665.5195	12.767
834.7373	17.05
640.5875	23.257
862.7687	17.57
910.8067	17.925
777.5844	4.514
629.5546	23.202
708.5194	16.913
1074.3427	16.61
168.9838	23.78
1323.127	15.095
899.7902	23.257
428.8159	3.579
612.631	10.381
896.7605	16.83
710.6292	15.785
705.4529	2.496
824.7514	17.433
956.8275	17.816
686.6371	23.23
1442.1113	8.449
778.692	22.816
504.2945	6.636
325.2011	1.335
827.7102	23.782
577.5744	16.968
916.5297	6.636
624.6653	18.611
776.5713	4.24
1349.2458	18.446
584.5998	8.862
792.5305	7.533
678.4785	1.699
808.7748	18.501
458.2664	2.001
740.6762	23.285
678.4786	11.185
269.1626	3.104
1278.3536	19.991
871.4924	2.166
950.8755	18.611
642.6754	15.012
976.9181	19.273
580.6026	23.534
866.5389	2.249
995.3301	17.597
712.6968	19.411
816.703	12.904
1207.3302	16.995
782.7749	20.213
744.5181	3.436
633.6373	17.734
1033.9935	19.991
921.3113	17.652
480.8451	2.828
576.4942	8.834
870.7388	16.94
896.4559	2.881
875.7092	17.187
845.6991	18.09
846.4445	2.496
652.5868	12.822
367.3359	19.3
851.7098	17.871
710.6288	23.065
675.6231	12.631
982.2758	16.033
421.79	2.221
898.4839	6.732
537.5432	16.226
785.6627	17.597
1320.2383	23.422
666.4339	3.601
614.5034	12.685
754.6922	23.534
1090.7113	6.678
888.3185	14.986
940.8387	19.107
1089.0381	20.932
938.3904	3.213
705.4636	12.63
699.4695	12.685
852.803	23.202
689.5544	18.035
885.7885	18.721
810.7204	23.23
658.624	12.685
505.3896	3.994
1287.909	16.83
860.4809	2.468
579.3847	2.304
684.2025	15.094
862.6551	7.368
552.5713	22.844
953.851	19.245
215.0891	8.33
481.2938	2.358
811.5234	4.679
824.4926	2.578
884.7692	17.378
444.7794	2.249
766.7283	17.707
706.6494	18.035
720.4807	2.386
790.5602	3.413
452.2753	2.36
1054.2965	17.488
1251.8376	17.022
468.3085	1.476
742.5384	6.042
591.6068	18.501
554.5776	17.159
791.4629	2.523
846.5022	2.935
897.7743	23.065
695.6773	12.051
851.7537	17.816
695.4686	2.908
695.645	23.504
465.2538	2.828
654.4337	2.441
205.1949	17.406
689.597	16.913
610.1834	7.437
384.334	23.202
1001.9328	19.273
826.6978	17.871
736.6448	16.995
552.5065	18.063
888.4152	3.771
776.268	12.904
1339.3892	12.356
739.4662	3.821
1374.1908	17.652
763.6641	15.95
902.8465	18.145
696.649	23.422
391.2883	2.635
854.5128	3.046
578.5872	22.872
713.6477	23.065
847.7592	19.798
634.5462	14.016
189.3893	6.608
1337.4116	15.895
1076.0702	8.862
1131.2968	13.237
959.847	17.925
936.8223	17.844
1294.0908	12.631
573.4871	6.596
902.7806	17.597
684.203	18.364
522.532	16.83
626.2334	9.495
727.6366	23.038
601.4395	3.048
515.4125	8.22
682.6134	23.422
600.5536	12.658
1350.3734	23.065
700.4737	2.8
788.5435	2.523
619.639	18.528
1446.3265	17.981
672.6136	23.285
385.3466	23.23
728.6396	12.849
812.6816	17.597
1055.2979	23.202
649.6688	18.31
845.7431	18.008
1451.2771	17.406
842.7294	18.145
718.65	18.172
799.6211	16.72
673.5891	23.752
1247.9066	11.102
1338.4106	15.895
550.563	17.324
815.7008	17.597
932.562	11.185
1427.3905	23.065
820.7207	16.968
1109.3756	16.61
738.6608	18.337
573.4657	8.752
858.4784	6.663
538.5555	23.615
1217.3888	18.364
826.5268	2.881
422.8292	5.61
753.5412	8.714
776.6758	17.214
855.7314	17.843
844.528	7.409
854.7817	18.09
1176.3198	16.83
650.4397	5.719
519.5136	16.116
908.8643	18.255
854.4751	2.468
524.54	18.282
848.2896	18.611
787.5315	3.018
848.288	17.597
666.532	15.04
637.463	4.044
574.2052	0.783
457.7823	1.863
417.2935	2.552
586.5404	16.006
580.6026	19.3
696.4447	2.578
687.5688	15.426
867.7847	18.31
589.5548	10.359
624.6399	10.359
928.5696	2.855
682.6343	16.033
688.5176	12.904
1470.2455	17.351
524.5402	20.296
832.2404	16.501
770.6351	16.473
981.2794	23.065
852.7816	17.844
551.559	18.31
637.6355	12.02
663.4541	23.065
722.5352	17.159
701.6272	23.394
937.8624	18.528
724.6447	16.501
481.7862	2.277
451.2943	1.918
523.4716	18.008
654.5453	7.505
910.8343	17.816
417.2454	2.001
823.6789	18.501
502.3742	23.065
768.5628	14.016
1020.9537	19.328
666.5902	23.202
769.7111	23.642
945.8319	17.816
668.6663	12.023
843.4902	4.078
965.8715	18.528
882.7758	17.57
1146.7708	11.189
154.0973	0.865
553.3683	8.779
521.4561	16.995
1057.9509	21.292
821.6722	12.767
813.7646	18.09
653.4217	2.084
