m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
165.1137	0.033	2298	0.0	inf	False	False	1		
165.1139	12.778	1208	0.25	1.0	False	False	1		
165.1139	0.509	1574	0.73	3.0	False	False	1		
165.114	16.5	1055	0.0	inf	False	False	1		
165.1141	0.555	1808	0.0	inf	False	False	1		
165.1141	0.372	1820	0.19	1.33	False	False	1		
165.1142	0.144	1879	0.65	1.5	False	False	1		
165.1146	19.121	2885	0.22	0.7	False	False	1		
165.1147	0.803	1392	0.0	inf	False	False	1		
165.1165	0.945	2276	0.0	inf	False	False	1		
165.1165	18.162	1941	0.0	inf	False	False	1		
165.1181	3.987	1011	0.0	inf	False	False	1		
165.1636	12.092	1001	0.0	inf	False	False	1		
165.1645	15.08	1289	0.0	inf	False	False	1		
165.1646	14.27	1355	0.0	inf	False	False	1		
165.3497	15.677	1073	0.0	inf	False	False	1		
165.5862	15.677	1128	0.0	inf	False	False	1		
165.594	15.677	1093	0.0	inf	False	False	1		
166.0632	1.217	4200	0.0	inf	False	False	1		
166.0632	2.422	1139	0.0	inf	False	False	1		
166.0635	1.587	5340	0.89	3.0	False	False	1		
166.0636	1.035	14887	0.0	inf	False	False	1		
166.0637	4.238	1314	0.0	inf	False	False	1		
166.0644	1.913	1774	0.0	inf	False	False	1		
166.0868	0.945	5628	0.0	inf	False	False	1		
166.0878	16.56	1043	0.0	inf	False	False	1		
166.0962	9.141	1022	0.0	inf	False	False	1		
166.1081	0.908	1472	0.0	inf	False	False	1		
166.9995	16.129	1026	0.0	inf	False	False	1		
167.0005	15.503	1241	0.0	inf	False	False	1		
167.0546	16.173	1737	0.51	0.0	False	False	1		
167.0712	1.311	1090	0.0	inf	False	False	1		
167.0792	11.392	1003	0.0	inf	False	False	1		
167.0803	15.922	1167	0.0	inf	False	False	1		
167.0897	0.908	1228	0.0	inf	False	False	1		
167.1054	16.216	1001	0.0	inf	False	False	1		
167.1057	0.803	1194	0.0	inf	False	False	1		
167.1072	9.33	1237	0.68	0.0	False	False	1		
167.1072	10.115	1010	0.0	inf	False	False	1		
167.1074	8.134	1073	0.0	inf	False	False	1		
167.1078	7.568	1135	0.0	inf	False	False	1		
167.1078	13.133	1230	0.72	99.0	False	False	1		
