m/z,RT,RI,RI_uncertainty,RI_reliability,RI_spread,n_contributing,is_extrapolated,calibration_scope,warp_source
369.3514,17.819,96.44903346996075,0.42501538556197704,high,,1,False,project,self
785.6538,9.888,50.841692664752124,0.43438376946272095,high,,1,False,project,self
870.7546,17.163,92.66827242513068,0.3809247448836839,high,,1,False,project,self
361.325,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
1084.0759,8.243,41.588156152632564,0.4966380361280953,high,,1,False,project,self
734.5697,8.243,41.588156152632564,0.4966380361280953,high,,1,False,project,self
896.77,17.163,92.66827242513068,0.3809247448836839,high,,1,False,project,self
1297.2412,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
1447.1361,8.735,44.366636864110205,0.4525344959251238,high,,1,False,project,self
526.3802,2.111,,,none,,1,True,project,self
370.3554,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
1318.2136,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
725.576,8.762,44.51689158425089,0.452023753675568,high,,1,False,project,self
821.742,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
371.3642,7.067,35.19828321956234,0.8308163825734621,medium,,1,False,project,self
812.607,8.543,43.29420471828484,0.4561924139234846,high,,1,False,project,self
369.3511,15.406,82.67105836400083,0.4202972405263251,high,,1,False,project,self
812.6721,9.888,50.841692664752124,0.43438376946272095,high,,1,False,project,self
687.6474,16.834,90.79006424591203,0.48406529676846405,high,,1,False,project,self
809.5881,7.286,36.204434843260294,0.7641706025269883,medium,,1,False,project,self
373.3742,7.067,35.19828321956234,0.8308163825734621,medium,,1,False,project,self
367.336,15.406,82.67105836400083,0.4202972405263251,high,,1,False,project,self
992.6747,2.001,,,none,,1,True,project,self
904.8328,18.42,99.9425287356322,0.37076178714814767,high,,1,False,project,self
850.7766,17.737,95.97412978067177,0.40081163726969904,high,,1,False,project,self
673.6595,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
786.5912,7.75,38.70941751916342,0.6273768477675145,medium,,1,False,project,self
861.6113,6.383,31.869479375478203,0.9891615078347153,medium,,1,False,project,self
766.575,7.75,38.70941751916342,0.6273768477675145,medium,,1,False,project,self
698.6082,15.214,81.57083528598555,0.42539027613219893,high,,1,False,project,self
788.6721,11.207,58.64915084495197,0.4783817091970373,high,,1,False,project,self
904.8234,18.147,98.35331427877243,0.386952296561277,high,,1,False,project,self
722.5638,8.762,44.51689158425089,0.452023753675568,high,,1,False,project,self
486.3426,2.193,5.436877219881358,1.7657868319303212,medium,,1,False,project,self
759.6382,9.696,49.737020973560256,0.4349377548035455,high,,1,False,project,self
523.3587,2.111,,,none,,1,True,project,self
768.5905,7.997,40.1478077612911,0.5592768555407112,high,,1,False,project,self
665.6062,17.627,95.33793815446221,0.3752498814459989,high,,1,False,project,self
794.7232,17.3,93.45376377723707,0.37267215147860594,high,,1,False,project,self
732.554,7.093,35.313279795090075,0.8228347561960715,medium,,1,False,project,self
902.8076,17.846,96.60551772343122,0.4338105412427071,high,,1,False,project,self
969.6712,2.193,5.436877219881358,1.7657868319303212,medium,,1,False,project,self
705.5805,6.876,34.36210321181683,0.8899423842639836,medium,,1,False,project,self
701.5597,5.804,27.732056893191046,0.7794238235005139,medium,,1,False,project,self
879.8206,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
619.5938,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
835.6041,8.188,41.267949283566935,0.5100928041461793,high,,1,False,project,self
806.5691,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
380.3609,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
1217.1409,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
897.7729,17.163,92.66827242513068,0.3809247448836839,high,,1,False,project,self
898.7856,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
852.7928,18.092,98.03354660014239,0.4008116372697,high,,1,False,project,self
230.2478,1.594,,,none,,1,True,project,self
583.5535,11.07,57.867818240203896,0.47641834820674783,high,,1,False,project,self
498.3451,2.001,,,none,,1,True,project,self
871.7577,17.163,92.66827242513068,0.3809247448836839,high,,1,False,project,self
808.5851,7.668,38.24204214466871,0.6508611080474843,medium,,1,False,project,self
742.575,8.024,40.306394366970125,0.5521158450967879,high,,1,False,project,self
1321.2465,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
842.5797,6.383,31.869479375478203,0.9891615078347153,medium,,1,False,project,self
862.7859,17.928,97.08108898601432,0.45284433246474154,high,,1,False,project,self
754.564,6.63,33.224864463122195,0.9671798637363596,medium,,1,False,project,self
214.0896,22.733,,,none,,1,True,project,self
774.5646,4.147,18.453786411735027,1.1043629206423917,medium,,1,False,project,self
1289.1881,17.983,97.40032591036501,0.4338105412427071,high,,1,False,project,self
1379.183,15.214,81.57083528598555,0.42539027613219893,high,,1,False,project,self
732.61,8.27,41.74463664928588,0.4901649183329722,high,,1,False,project,self
582.5498,6.383,31.869479375478203,0.9891615078347153,medium,,1,False,project,self
906.7761,15.79,84.8605532489838,0.5705715301939314,high,,1,False,project,self
1290.1916,17.955,97.23778065108249,0.443320997344833,high,,1,False,project,self
681.484,8.735,44.366636864110205,0.4525344959251238,high,,1,False,project,self
761.5779,7.394,36.74892342996834,0.7317524423405336,medium,,1,False,project,self
537.5354,8.844,44.972657947654426,0.4504782014716374,high,,1,False,project,self
815.7001,12.92,68.16554662066228,0.49339035218512123,high,,1,False,project,self
1380.1863,15.214,81.57083528598555,0.42539027613219893,high,,1,False,project,self
664.4574,8.735,44.366636864110205,0.4525344959251238,high,,1,False,project,self
544.3396,1.702,,,none,,1,True,project,self
543.5446,8.243,41.588156152632564,0.4966380361280953,high,,1,False,project,self
794.6062,8.106,40.78793692348381,0.5307712205736443,high,,1,False,project,self
798.5872,3.598,16.009873275750035,1.5892809474355125,medium,,1,False,project,self
1104.0514,8.27,41.74463664928588,0.4901649183329722,high,,1,False,project,self
521.3426,1.757,,,none,,1,True,project,self
565.567,10.355,53.61795343826387,0.464177455023346,high,,1,False,project,self
756.5535,6.465,32.356321839080465,1.0195434503395104,medium,,1,False,project,self
339.3446,4.369,19.437541922742287,0.9139164942766881,medium,,1,False,project,self
781.6114,8.513,43.125839703561866,0.45676803477492833,high,,1,False,project,self
781.5568,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
641.6063,17.955,97.23778065108249,0.443320997344833,high,,1,False,project,self
810.6009,8.161,41.110175780520386,0.5168230144486304,high,,1,False,project,self
844.739,17.026,91.88491976719179,0.41661269759279923,high,,1,False,project,self
773.596,6.63,33.224864463122195,0.9671798637363596,medium,,1,False,project,self
378.3514,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
786.657,9.888,50.841692664752124,0.43438376946272095,high,,1,False,project,self
214.0864,23.671,,,none,,1,True,project,self
648.4622,12.838,67.69531431610999,0.49602477899530534,high,,1,False,project,self
666.6189,22.733,,,none,,1,True,project,self
675.6762,4.369,19.437541922742287,0.9139164942766881,medium,,1,False,project,self
692.625,17.819,96.44903346996075,0.42501538556197704,high,,1,False,project,self
648.462,12.92,68.16554662066228,0.49339035218512123,high,,1,False,project,self
813.685,11.426,59.87766391700133,0.4815018257468147,high,,1,False,project,self
905.8363,18.42,99.9425287356322,0.37076178714814767,high,,1,False,project,self
345.3239,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
1218.1444,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
692.6343,18.147,98.35331427877243,0.386952296561277,high,,1,False,project,self
730.5941,7.093,35.313279795090075,0.8228347561960715,medium,,1,False,project,self
824.7704,18.092,98.03354660014239,0.4008116372697,high,,1,False,project,self
786.5914,7.53,37.474594546020136,0.6911798129080721,medium,,1,False,project,self
688.6027,17.409,94.08045977011496,0.37076178714814767,high,,1,False,project,self
818.7234,16.944,91.41694085759221,0.44332099734483177,high,,1,False,project,self
247.2419,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
744.5904,8.216,41.43118465190165,0.5031992228227415,high,,1,False,project,self
767.5594,6.958,34.72123846088175,0.8644575177361583,medium,,1,False,project,self
896.77,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
774.5647,4.259,18.93974136150278,1.0076444906532844,medium,,1,False,project,self
1298.2449,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
796.739,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
858.6005,6.383,31.869479375478203,0.9891615078347153,medium,,1,False,project,self
369.3515,17.627,95.33793815446221,0.3752498814459989,high,,1,False,project,self
808.5752,6.821,34.118020310186445,0.9071138138821969,medium,,1,False,project,self
583.5534,6.63,33.224864463122195,0.9671798637363596,medium,,1,False,project,self
745.6365,2.824,10.96091051104991,1.7657868319303212,medium,,1,False,project,self
848.7607,17.382,93.92506906331587,0.3712262137020719,high,,1,False,project,self
666.6191,23.039,,,none,,1,True,project,self
546.3525,2.633,9.403977737622832,1.7657868319303212,medium,,1,False,project,self
836.6166,8.625,43.75319841089147,0.4546246383755264,high,,1,False,project,self
735.573,8.243,41.588156152632564,0.4966380361280953,high,,1,False,project,self
801.685,12.007,63.06870287438464,0.5361181397895466,high,,1,False,project,self
836.7704,17.901,96.9244463875801,0.45284433246474154,high,,1,False,project,self
369.3516,22.733,,,none,,1,True,project,self
591.5718,10.988,57.393831010963,0.4733164927447332,high,,1,False,project,self
756.5536,6.301,31.33912809517459,0.9589159176134526,medium,,1,False,project,self
369.3518,23.039,,,none,,1,True,project,self
1448.1392,8.707,44.210698407279516,0.45306511235446245,high,,1,False,project,self
758.5612,7.367,36.60919540229885,0.7398943383358477,medium,,1,False,project,self
1328.282,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
900.792,17.491,94.55290031443474,0.37076178714814767,high,,1,False,project,self
899.7889,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
768.625,8.434,42.68117981688401,0.45828903391820314,high,,1,False,project,self
877.795,17.791,96.28681183760887,0.4163093374032164,high,,1,False,project,self
526.3764,2.606,9.175301972412452,1.7657868319303212,medium,,1,False,project,self
1105.0547,8.27,41.74463664928588,0.4901649183329722,high,,1,False,project,self
688.6509,16.834,90.79006424591203,0.48406529676846405,high,,1,False,project,self
860.7703,17.6,95.18194559158295,0.37076178714814767,high,,1,False,project,self
789.6098,8.762,44.51689158425089,0.452023753675568,high,,1,False,project,self
266.2558,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
924.8012,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
785.5779,7.149,35.56399787971161,0.80570372436457,medium,,1,False,project,self
772.5856,8.051,40.46500966011134,0.545018934373671,high,,1,False,project,self
343.3144,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
385.3162,2.797,10.747460567833603,1.7657868319303212,medium,,1,False,project,self
1222.096,11.098,58.02843233554235,0.4768378225652588,high,,1,False,project,self
795.7265,17.3,93.45376377723707,0.37267215147860594,high,,1,False,project,self
888.8016,17.955,97.23778065108249,0.443320997344833,high,,1,False,project,self
699.6115,15.214,81.57083528598555,0.42539027613219893,high,,1,False,project,self
792.7079,16.944,91.41694085759221,0.44332099734483177,high,,1,False,project,self
879.811,18.092,98.03354660014239,0.4008116372697,high,,1,False,project,self
810.601,7.887,39.503351547353674,0.5890646257901178,high,,1,False,project,self
770.5846,6.63,33.224864463122195,0.9671798637363596,medium,,1,False,project,self
1295.2301,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
714.6184,17.6,95.18194559158295,0.37076178714814767,high,,1,False,project,self
863.7893,17.928,97.08108898601432,0.45284433246474154,high,,1,False,project,self
767.5783,7.75,38.70941751916342,0.6273768477675145,medium,,1,False,project,self
1047.7342,2.605,9.1667929688547,1.7657868319303212,medium,,1,False,project,self
814.6229,9.118,46.493299361196016,0.5404502011151348,high,,1,False,project,self
767.5596,7.122,35.44252729570086,0.8139528579949871,medium,,1,False,project,self
760.6414,9.696,49.737020973560256,0.4349377548035455,high,,1,False,project,self
675.544,5.583,26.262562297877526,0.7243134857652195,medium,,1,False,project,self
587.3863,1.921,,,none,,1,True,project,self
304.2998,1.506,,,none,,1,True,project,self
824.7613,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
907.7793,15.79,84.8605532489838,0.5705715301939314,high,,1,False,project,self
769.5938,7.997,40.1478077612911,0.5592768555407112,high,,1,False,project,self
722.6082,15.05,80.62726487887701,0.43065620768518187,high,,1,False,project,self
790.5594,4.147,18.453786411735027,1.1043629206423917,medium,,1,False,project,self
680.5976,15.214,81.57083528598555,0.42539027613219893,high,,1,False,project,self
484.3334,2.191,5.417753353628811,1.7657868319303212,medium,,1,False,project,self
807.5724,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
970.6746,2.193,5.436877219881358,1.7657868319303212,medium,,1,False,project,self
774.564,7.394,36.74892342996834,0.7317524423405336,medium,,1,False,project,self
932.7912,15.872,85.32673683953864,0.6082515038554898,medium,,1,False,project,self
663.5711,15.214,81.57083528598555,0.42539027613219893,high,,1,False,project,self
647.5763,15.406,82.67105836400083,0.4202972405263251,high,,1,False,project,self
801.5533,4.533,20.240220315643214,0.7790115003295001,medium,,1,False,project,self
785.6538,9.696,49.737020973560256,0.4349377548035455,high,,1,False,project,self
1320.2391,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
1263.1724,17.955,97.23778065108249,0.443320997344833,high,,1,False,project,self
904.7597,15.132,81.09952595020812,0.4280057922162863,high,,1,False,project,self
834.7546,17.573,95.026020579744,0.37076178714814767,high,,1,False,project,self
809.5884,7.668,38.24204214466871,0.6508611080474843,medium,,1,False,project,self
803.5426,3.598,16.009873275750035,1.5892809474355125,medium,,1,False,project,self
790.6228,9.832,50.51724137931034,0.432548567226728,high,,1,False,project,self
669.6282,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
1364.2067,17.819,96.44903346996075,0.42501538556197704,high,,1,False,project,self
642.6186,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
829.8014,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
383.3066,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
372.37,16.834,90.79006424591203,0.48406529676846405,high,,1,False,project,self
1294.2233,18.42,99.9425287356322,0.37076178714814767,high,,1,False,project,self
845.7421,17.026,91.88491976719179,0.41661269759279923,high,,1,False,project,self
757.6228,8.489,42.990959591963964,0.45722931552616675,high,,1,False,project,self
733.5574,7.093,35.313279795090075,0.8228347561960715,medium,,1,False,project,self
612.5567,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
370.3546,15.187,81.41574889597133,0.4262475891876686,high,,1,False,project,self
702.5627,5.804,27.732056893191046,0.7794238235005139,medium,,1,False,project,self
922.7855,17.382,93.92506906331587,0.3712262137020719,high,,1,False,project,self
369.3518,18.859,,,none,,1,True,project,self
370.3547,17.819,96.44903346996075,0.42501538556197704,high,,1,False,project,self
1293.2196,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
1363.2033,17.818,96.44323880775092,0.4246970292671242,high,,1,False,project,self
480.3447,2.221,5.7036481514847335,1.7657868319303212,medium,,1,False,project,self
890.8177,18.256,98.98747351178775,0.37076178714814767,high,,1,False,project,self
781.6112,8.434,42.68117981688401,0.45828903391820314,high,,1,False,project,self
816.7034,12.92,68.16554662066228,0.49339035218512123,high,,1,False,project,self
1222.0958,11.18,58.49603617440446,0.47799871415060496,high,,1,False,project,self
581.544,11.098,58.02843233554235,0.4768378225652588,high,,1,False,project,self
344.3207,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
1381.1895,15.214,81.57083528598555,0.42539027613219893,high,,1,False,project,self
1264.1757,17.955,97.23778065108249,0.443320997344833,high,,1,False,project,self
852.8017,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
743.5783,7.997,40.1478077612911,0.5592768555407112,high,,1,False,project,self
666.6191,23.121,,,none,,1,True,project,self
784.5752,6.52,32.65884498334711,1.0020447344272723,medium,,1,False,project,self
799.5906,3.596,15.999824281990813,1.591068293691586,medium,,1,False,project,self
795.6096,8.106,40.78793692348381,0.5307712205736443,high,,1,False,project,self
1291.195,17.955,97.23778065108249,0.443320997344833,high,,1,False,project,self
518.3212,1.976,,,none,,1,True,project,self
897.7733,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
890.7811,15.982,85.95160579321782,0.6607048239038626,medium,,1,False,project,self
819.7263,16.944,91.41694085759221,0.44332099734483177,high,,1,False,project,self
843.5832,6.383,31.869479375478203,0.9891615078347153,medium,,1,False,project,self
318.305,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
367.3358,15.187,81.41574889597133,0.4262475891876686,high,,1,False,project,self
775.5678,4.147,18.453786411735027,1.1043629206423917,medium,,1,False,project,self
815.6908,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
1223.0997,11.098,58.02843233554235,0.4768378225652588,high,,1,False,project,self
510.355,2.275,6.212977930221659,1.7657868319303212,medium,,1,False,project,self
864.802,18.256,98.98747351178775,0.37076178714814767,high,,1,False,project,self
762.6014,9.668,49.57745161819628,0.43543287748958937,high,,1,False,project,self
705.5905,7.394,36.74892342996834,0.7317524423405336,medium,,1,False,project,self
371.358,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
370.3546,15.406,82.67105836400083,0.4202972405263251,high,,1,False,project,self
755.5675,6.63,33.224864463122195,0.9671798637363596,medium,,1,False,project,self
645.6187,11.153,58.34250911845383,0.47761609018429885,high,,1,False,project,self
1319.2355,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
798.5652,4.837,21.863084089396054,0.7630601800267626,medium,,1,False,project,self
822.7454,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
282.279,2.688,9.863351354608875,1.7657868319303212,medium,,1,False,project,self
925.8048,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
671.6528,22.733,,,none,,1,True,project,self
811.6044,8.161,41.110175780520386,0.5168230144486304,high,,1,False,project,self
814.6881,11.426,59.87766391700133,0.4815018257468147,high,,1,False,project,self
744.5539,6.711,33.614709180655886,0.9416289890853988,medium,,1,False,project,self
808.739,17.573,95.026020579744,0.37076178714814767,high,,1,False,project,self
825.7737,18.065,97.87662941515072,0.40833923606474204,high,,1,False,project,self
797.7423,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
693.6377,18.147,98.35331427877243,0.386952296561277,high,,1,False,project,self
813.6753,9.888,50.841692664752124,0.43438376946272095,high,,1,False,project,self
243.2873,1.09,,,none,,1,True,project,self
1085.0792,8.243,41.588156152632564,0.4966380361280953,high,,1,False,project,self
258.279,2.109,,,none,,1,True,project,self
993.6779,2.003,,,none,,1,True,project,self
525.5343,8.243,41.588156152632564,0.4966380361280953,high,,1,False,project,self
757.5569,6.465,32.356321839080465,1.0195434503395104,medium,,1,False,project,self
904.76,15.05,80.62726487887701,0.43065620768518187,high,,1,False,project,self
667.6224,22.733,,,none,,1,True,project,self
195.0875,0.701,,,none,,1,True,project,self
368.3393,15.406,82.67105836400083,0.4202972405263251,high,,1,False,project,self
796.6226,9.421,48.18268251528685,0.43984757034299865,high,,1,False,project,self
930.7755,15.269,81.88645873526359,0.42365584368220244,high,,1,False,project,self
810.5912,7.286,36.204434843260294,0.7641706025269883,medium,,1,False,project,self
676.6796,4.369,19.437541922742287,0.9139164942766881,medium,,1,False,project,self
689.606,17.409,94.08045977011496,0.37076178714814767,high,,1,False,project,self
837.7739,17.901,96.9244463875801,0.45284433246474154,high,,1,False,project,self
780.5511,7.45,37.043513997742316,0.714954388122706,medium,,1,False,project,self
858.8269,18.092,98.03354660014239,0.4008116372697,high,,1,False,project,self
686.6416,16.834,90.79006424591203,0.48406529676846405,high,,1,False,project,self
837.62,8.625,43.75319841089147,0.4546246383755264,high,,1,False,project,self
776.5798,8.513,43.125839703561866,0.45676803477492833,high,,1,False,project,self
802.5962,5.141,23.586341759851262,0.7471996508923376,medium,,1,False,project,self
689.559,6.274,31.15656967440521,0.9489890603856052,medium,,1,False,project,self
809.6534,8.735,44.366636864110205,0.4525344959251238,high,,1,False,project,self
875.7793,17.464,94.39726347911052,0.37076178714814767,high,,1,False,project,self
861.7736,17.6,95.18194559158295,0.37076178714814767,high,,1,False,project,self
799.6694,10.658,55.44155318112738,0.46109644326534094,high,,1,False,project,self
1319.2173,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
814.6326,9.996,51.47402611534995,0.43796637289314283,high,,1,False,project,self
529.3923,2.114,4.6746486504363585,1.7657868319303212,medium,,1,False,project,self
583.5532,6.383,31.869479375478203,0.9891615078347153,medium,,1,False,project,self
768.7079,17.3,93.45376377723707,0.37267215147860594,high,,1,False,project,self
782.6151,8.513,43.125839703561866,0.45676803477492833,high,,1,False,project,self
745.5938,8.216,41.43118465190165,0.5031992228227415,high,,1,False,project,self
798.565,4.532,20.235052121184843,0.779064115460205,medium,,1,False,project,self
436.3418,3.598,16.009873275750035,1.5892809474355125,medium,,1,False,project,self
933.7942,15.872,85.32673683953864,0.6082515038554898,medium,,1,False,project,self
798.5653,4.45,19.82325290470132,0.8459434981433823,medium,,1,False,project,self
802.688,12.007,63.06870287438464,0.5361181397895466,high,,1,False,project,self
889.8053,17.955,97.23778065108249,0.443320997344833,high,,1,False,project,self
622.5426,11.016,57.55630487952344,0.47437282048164237,high,,1,False,project,self
482.3604,2.303,6.474346794279714,1.7657868319303212,medium,,1,False,project,self
780.5509,7.312,36.33185692014339,0.7563540900878152,medium,,1,False,project,self
671.6535,23.039,,,none,,1,True,project,self
372.3703,22.733,,,none,,1,True,project,self
812.6166,8.843,44.96710401840752,0.45049699877283467,high,,1,False,project,self
682.6134,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
636.5568,10.106,52.125475136731765,0.4416727151064816,high,,1,False,project,self
645.6187,11.016,57.55630487952344,0.47437282048164237,high,,1,False,project,self
746.6068,9.255,47.255166603309895,0.4848507093389478,high,,1,False,project,self
1048.7377,2.605,9.1667929688547,1.7657868319303212,medium,,1,False,project,self
759.5637,7.395,36.754128198611554,0.731451413721988,medium,,1,False,project,self
906.8488,18.722,,,none,,1,True,project,self
661.5928,8.543,43.29420471828484,0.4561924139234846,high,,1,False,project,self
369.3518,7.067,35.19828321956234,0.8308163825734621,medium,,1,False,project,self
1216.135,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
832.5852,6.957,34.71687487856463,0.8647674301672961,medium,,1,False,project,self
804.551,7.204,35.81565916060145,0.788962836542228,medium,,1,False,project,self
566.5701,10.355,53.61795343826387,0.464177455023346,high,,1,False,project,self
374.3768,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
880.8239,18.393,99.78523079100593,0.37076178714814767,high,,1,False,project,self
538.5389,8.844,44.972657947654426,0.4504782014716374,high,,1,False,project,self
766.692,16.834,90.79006424591203,0.48406529676846405,high,,1,False,project,self
1022.7183,2.056,,,none,,1,True,project,self
372.3706,23.039,,,none,,1,True,project,self
772.5857,7.832,39.18305474679304,0.6042959823884214,medium,,1,False,project,self
725.5565,6.903,34.48078357437295,0.8815352241929625,medium,,1,False,project,self
786.5918,8.734,44.36106979348183,0.45255342973895735,high,,1,False,project,self
816.703,12.818,67.58092474132543,0.49666953928715074,high,,1,False,project,self
158.0272,23.105,,,none,,1,True,project,self
798.5639,7.148,35.55947704996754,0.8060088928826565,medium,,1,False,project,self
793.7111,16.944,91.41694085759221,0.44332099734483177,high,,1,False,project,self
898.7762,17.163,92.66827242513068,0.3809247448836839,high,,1,False,project,self
675.6292,11.098,58.02843233554235,0.4768378225652588,high,,1,False,project,self
923.7889,17.382,93.92506906331587,0.3712262137020719,high,,1,False,project,self
789.6754,11.207,58.64915084495197,0.4783817091970373,high,,1,False,project,self
905.7631,15.132,81.09952595020812,0.4280057922162863,high,,1,False,project,self
802.5963,5.251,24.233830925742197,0.7414841444611682,medium,,1,False,project,self
926.8173,17.955,97.23778065108249,0.443320997344833,high,,1,False,project,self
757.557,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
782.569,6.876,34.36210321181683,0.8899423842639836,medium,,1,False,project,self
689.5595,6.219,30.77463174435684,0.9288200000764413,medium,,1,False,project,self
400.2869,2.824,10.96091051104991,1.7657868319303212,medium,,1,False,project,self
600.561,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
610.541,9.942,51.1568469051768,0.43616800439185605,high,,1,False,project,self
768.5628,6.958,34.72123846088175,0.8644575177361583,medium,,1,False,project,self
773.6537,10.438,54.11809292703111,0.49639865830902674,high,,1,False,project,self
811.6044,7.887,39.503351547353674,0.5890646257901178,high,,1,False,project,self
546.355,1.892,,,none,,1,True,project,self
1219.1479,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
682.6134,15.406,82.67105836400083,0.4202972405263251,high,,1,False,project,self
872.7611,17.163,92.66827242513068,0.3809247448836839,high,,1,False,project,self
1021.6595,7.75,38.70941751916342,0.6273768477675145,medium,,1,False,project,self
773.5888,8.051,40.46500966011134,0.545018934373671,high,,1,False,project,self
723.6116,15.05,80.62726487887701,0.43065620768518187,high,,1,False,project,self
599.5915,8.216,41.43118465190165,0.5031992228227415,high,,1,False,project,self
891.8209,18.256,98.98747351178775,0.37076178714814767,high,,1,False,project,self
715.6219,17.6,95.18194559158295,0.37076178714814767,high,,1,False,project,self
763.5951,8.407,42.52873563218391,0.4588105867027442,high,,1,False,project,self
840.6223,7.121,35.43805073610938,0.8142587598435843,medium,,1,False,project,self
658.614,11.098,58.02843233554235,0.4768378225652588,high,,1,False,project,self
1011.7181,2.136,4.888309273691299,1.7657868319303212,medium,,1,False,project,self
638.572,11.316,59.26338672246837,0.47993162909695586,high,,1,False,project,self
744.5907,9.063,46.18796903152499,0.5169653940738254,high,,1,False,project,self
758.5468,7.368,36.614342595394234,0.739592306257345,medium,,1,False,project,self
746.6402,2.824,10.96091051104991,1.7657868319303212,medium,,1,False,project,self
802.5559,4.56,20.380188455397537,0.7775912412789515,medium,,1,False,project,self
836.6071,8.189,41.27378621865286,0.5098450783572279,high,,1,False,project,self
1445.1266,8.707,44.210698407279516,0.45306511235446245,high,,1,False,project,self
1053.7652,2.114,4.6746486504363585,1.7657868319303212,medium,,1,False,project,self
758.5519,7.395,36.754128198611554,0.731451413721988,medium,,1,False,project,self
666.6096,17.627,95.33793815446221,0.3752498814459989,high,,1,False,project,self
894.7545,16.834,90.79006424591203,0.48406529676846405,high,,1,False,project,self
332.331,1.863,,,none,,1,True,project,self
835.7581,17.573,95.026020579744,0.37076178714814767,high,,1,False,project,self
671.6532,23.093,,,none,,1,True,project,self
886.7859,17.627,95.33793815446221,0.3752498814459989,high,,1,False,project,self
798.5645,4.257,18.930911006575414,1.0093613076056933,medium,,1,False,project,self
681.601,15.269,81.88645873526359,0.42365584368220244,high,,1,False,project,self
758.5921,7.394,36.74892342996834,0.7317524423405336,medium,,1,False,project,self
810.7548,17.873,96.7620556646372,0.44297478820157765,high,,1,False,project,self
1406.1426,6.875,34.357695707047135,0.8902540498638267,medium,,1,False,project,self
279.159,3.598,16.009873275750035,1.5892809474355125,medium,,1,False,project,self
891.7844,15.982,85.95160579321782,0.6607048239038626,medium,,1,False,project,self
545.3428,1.702,,,none,,1,True,project,self
818.5912,5.113,23.4235318908874,0.7486565393635466,medium,,1,False,project,self
494.324,1.645,,,none,,1,True,project,self
928.8329,18.174,98.51034770535782,0.3809247448836846,high,,1,False,project,self
671.5762,15.296,82.04126224599185,0.422810307099053,high,,1,False,project,self
1365.2101,17.819,96.44903346996075,0.42501538556197704,high,,1,False,project,self
413.2659,3.598,16.009873275750035,1.5892809474355125,medium,,1,False,project,self
