m/z	RT
1097.3005	10.078
717.5252	11.951
977.8938	15.857
923.0215	0.555
538.5399	12.59
836.5933	2.517
707.4914	13.18
270.1651	2.913
513.3131	1.681
745.4422	1.776
924.7493	14.557
527.405	9.645
573.5322	8.393
737.5452	6.693
729.5285	4.098
1389.8593	13.286
638.6682	7.971
821.5596	2.319
1303.2627	15.176
1120.0128	16.085
955.5403	1.54
749.4644	1.767
872.5904	1.776
803.5572	2.319
1037.3539	12.746
838.5024	4.826
781.709	13.57
537.536	11.095
827.5242	4.136
1373.182	14.368
377.7736	3.986
844.543	1.767
368.4244	12.14
916.8328	12.853
805.6042	1.635
919.4716	1.673
824.538	3.007
790.5444	1.767
1317.1154	13.659
587.469	2.819
707.4921	16.063
893.61	1.867
300.1445	19.649
797.5517	3.158
681.4892	0.673
961.7767	15.927
589.4618	0.62
1473.4073	13.57
809.5116	1.867
696.6866	14.226
930.3792	2.934
1353.1863	15.845
874.5018	4.877
653.6086	12.901
685.5248	2.328
969.8037	15.845
898.7803	16.326
575.4966	4.877
649.5916	15.845
701.6241	14.226
777.5723	3.877
904.4843	1.821
1251.843	13.085
624.6234	11.998
822.547	2.981
848.7531	10.65
1443.4208	12.932
928.4618	1.813
593.5531	12.199
1346.1689	15.175
920.3939	3.101
750.6124	12.093
1310.3846	12.246
932.4173	2.366
707.4914	3.877
1391.1389	13.806
913.5889	1.729
553.392	3.37
462.3208	1.54
922.7697	13.613
1472.3993	12.684
302.1422	16.216
1353.1787	15.677
595.5904	9.878
1329.1799	15.987
854.3511	3.028
1250.3418	12.092
686.4422	8.084
1233.0967	12.199
1377.8629	13.267
813.5468	3.075
634.4543	9.889
722.5059	17.252
664.5399	13.475
950.8011	12.592
1457.1472	15.442
828.5259	2.366
201.0772	19.058
201.0767	8.393
1179.3234	13.517
766.528	4.731
902.4813	1.635
810.5581	16.326
590.5345	12.731
723.6045	12.093
1068.3425	13.115
589.4789	3.122
1036.3549	12.731
721.5637	8.393
637.9724	2.981
595.5875	3.941
678.4784	5.806
1428.1099	16.312
689.5633	15.927
590.4658	12.046
923.0161	0.736
1068.8607	12.961
877.6223	4.591
709.661	15.339
1351.3826	15.391
187.0605	16.864
718.5124	2.414
680.5367	2.934
913.821	15.391
844.5228	2.272
673.5899	15.654
1282.9801	12.246
914.8215	15.391
523.6008	7.403
1344.0175	13.133
782.7255	14.179
884.7627	13.57
1365.1277	14.699
993.6496	4.793
931.5607	1.626
692.4774	2.375
784.5292	2.375
939.3892	2.366
707.4912	4.285
590.4278	7.753
1420.802	13.314
984.8364	15.927
715.5435	12.949
905.8379	15.033
905.7592	16.085
1216.3386	13.566
201.0764	18.263
888.4875	2.556
944.8651	14.602
1343.386	11.298
186.0868	12.901
201.0768	0.269
697.5793	14.317
821.0348	5.712
943.9918	12.14
590.4275	10.115
729.6192	13.804
822.5332	2.981
726.6637	13.506
664.4592	9.787
759.5743	12.199
1343.1705	15.386
1346.1699	14.507
634.4526	18.053
657.622	12.64
759.6502	13.506
593.9442	3.007
1391.8785	15.386
1339.0639	12.104
722.568	7.333
789.621	12.046
1282.9792	12.046
1213.908	13.618
827.5229	3.941
860.4849	2.375
1488.5125	12.151
188.0634	15.765
437.3206	3.007
934.5911	1.776
1070.8761	13.038
892.4668	2.328
678.4768	8.23
1326.2733	15.391
761.5886	12.305
1161.0092	9.866
188.0634	15.58
877.7273	14.699
1330.1898	15.631
680.6383	14.707
709.5523	12.853
933.7842	11.951
842.5705	2.281
590.4663	6.122
818.5208	3.917
943.9934	14.32
806.7242	13.712
634.456	3.075
766.5266	6.122
933.7862	14.652
822.6022	1.813
1340.2151	15.386
452.8076	1.579
700.624	13.085
757.5434	9.066
735.4737	2.375
201.0759	18.672
786.4125	2.866
1497.4185	12.104
755.5018	11.951
808.583	3.028
803.6354	9.501
1457.1447	15.702
550.6299	9.866
707.4898	1.681
1058.277	9.97
420.3332	0.144
1074.9134	15.957
698.5359	3.054
933.8801	16.467
853.798	14.554
421.3268	6.526
690.5721	15.339
721.5619	8.922
1232.3278	12.104
1265.3794	9.787
226.9507	14.747
845.657	7.265
624.624	7.869
829.4929	3.075
818.5848	1.813
590.5578	9.283
906.429	3.075
201.076	11.661
686.4392	7.687
1176.8987	13.459
664.4598	9.854
620.6618	11.998
898.7308	14.507
746.4918	2.319
470.814	1.673
671.6461	15.339
712.6449	13.522
738.5058	2.281
664.456	9.207
766.4761	5.005
846.5679	1.72
1339.4413	11.271
1357.1583	14.759
716.4594	2.461
1420.8167	13.333
698.5558	16.129
651.6563	12.789
1344.1646	15.456
187.059	11.425
860.6107	2.96
687.1864	3.877
1377.2064	14.222
698.5583	14.554
1457.147	15.269
1325.3691	13.239
596.594	5.758
992.742	3.147
1302.3541	11.271
201.0776	0.438
1325.2535	15.583
327.3374	11.52
243.1236	16.359
420.3339	19.354
678.4816	17.419
1341.2367	15.175
722.5242	12.961
1487.133	14.766
859.5067	4.18
873.5729	1.626
659.9822	3.007
371.1024	15.677
647.5562	15.269
837.029	3.774
873.8022	14.226
932.8745	16.545
1470.3912	12.686
1142.0712	16.049
461.3594	19.727
920.4211	2.272
888.3168	12.14
478.2682	4.558
502.3732	12.901
201.0757	9.347
687.727	13.708
755.6954	13.506
1323.2454	15.456
1345.0294	13.038
873.7782	16.085
950.8035	14.27
849.567	2.328
889.4968	2.281
1245.1672	12.592
1473.8954	13.57
444.3803	2.375
371.1011	16.312
1018.9531	14.554
1457.8311	13.267
923.0142	11.13
780.396	2.819
976.8397	15.379
793.7099	13.428
672.6344	14.176
722.563	12.805
601.4588	15.654
242.1227	18.613
550.5672	9.6
708.4959	12.885
647.4588	12.991
690.5696	15.738
910.2384	7.241
1363.3658	13.333
886.4516	3.122
1237.0881	14.459
688.4911	5.422
699.507	2.281
1247.1063	12.59
1328.2317	15.386
372.3707	15.033
846.5605	2.281
973.865	15.339
850.2911	12.14
663.4579	0.544
958.8298	15.975
875.6951	13.459
1358.1624	13.806
891.816	14.652
721.5668	7.639
654.6406	13.618
720.5022	1.729
664.4588	13.381
269.1951	2.366
550.6282	6.602
367.3375	12.093
940.7997	13.659
188.062	15.934
452.3233	1.681
822.5245	5.712
1178.3251	12.932
979.8186	15.176
1368.2236	14.368
590.4269	10.931
575.5151	12.853
665.629	8.101
531.4068	10.639
816.6404	3.272
693.6855	14.602
828.5336	3.833
429.3222	2.819
879.7709	12.794
803.5614	3.158
372.185	16.246
634.4544	0.267
488.2835	1.635
441.261	1.587
911.5331	1.813
948.8862	15.536
707.5804	13.708
913.8181	14.648
1430.1194	16.17
469.3258	1.626
1356.899	13.333
284.331	0.567
678.4818	3.691
852.817	14.507
1238.0892	14.27
877.7264	16.085
804.6402	9.254
708.4968	6.214
624.6247	8.172
596.6092	9.283
597.6022	12.258
669.5262	3.158
317.3255	11.058
819.5264	4.098
1354.1886	15.718
1354.1884	15.964
694.5392	8.132
211.0924	1.813
685.5729	6.718
1436.8895	13.475
721.6454	6.594
861.779	14.459
647.6104	13.286
757.6122	5.664
957.874	16.136
983.8329	15.927
223.0637	15.222
894.7524	16.1
1355.2301	15.269
919.8386	14.554
686.4427	9.738
899.5303	1.776
531.4118	8.199
835.7509	13.901
297.0839	16.216
912.7862	13.708
1215.3258	13.038
840.6765	11.999
550.6302	8.101
614.406	16.296
269.2443	4.191
642.6563	13.267
722.5611	13.806
1110.3812	12.961
903.8187	15.78
744.6122	12.363
722.5654	4.652
1013.8418	15.654
440.2933	1.813
931.4249	2.375
411.2848	1.579
823.7535	13.901
664.4599	8.536
721.5614	9.082
1304.207	15.49
317.3259	17.913
754.5402	3.941
700.2537	9.283
808.58	4.924
707.4937	15.631
943.9902	13.613
1248.8359	12.046
696.4442	4.285
682.4877	5.673
689.7455	14.557
151.0158	4.779
822.7482	13.854
902.7916	13.665
1231.13	14.554
756.504	1.626
1146.3495	12.151
432.2801	17.623
812.0318	4.924
904.8696	14.507
368.3408	15.798
923.7826	15.881
480.5128	9.475
609.6044	12.258
925.7971	15.654
1345.1616	15.431
879.6429	1.635
697.654	9.691
461.3602	4.285
804.498	3.228
188.0627	15.431
461.3605	0.173
746.6363	13.411
828.0238	4.136
371.1045	13.381
670.5642	13.712
950.3771	2.866
707.49	14.747
865.5696	1.626
682.4834	11.673
744.5374	2.046
1356.1622	14.707
769.5434	4.027
1375.8664	13.267
549.5092	13.506
628.1966	16.085
634.4521	18.23
587.4679	3.075
842.5223	2.913
702.2176	15.987
531.4079	15.444
828.0274	3.877
857.7554	14.759
1384.2173	14.179
1075.9162	15.583
894.4821	2.375
592.5001	9.947
634.4532	5.664
698.5622	13.333
731.5262	2.366
722.5229	13.085
702.6316	12.853
614.4086	13.899
814.3627	5.47
550.6276	9.777
955.8079	15.176
787.6623	7.403
1335.171	14.273
210.1199	4.227
904.7474	14.707
957.522	1.587
848.7578	13.806
550.6289	7.38
904.887	14.554
956.4402	1.579
1474.4072	13.57
1020.0001	15.176
666.4812	2.366
595.5877	10.148
883.8328	14.412
593.443	4.089
819.5528	2.375
1363.8676	13.333
201.076	19.716
655.6007	12.686
590.465	11.661
304.2854	16.129
895.7985	13.363
1035.352	12.735
1146.0896	16.085
201.0753	17.949
976.8903	15.975
770.5331	7.333
550.5122	12.14
284.3314	6.521
634.4547	6.261
682.4842	6.14
902.7294	14.459
1249.9975	9.301
1056.2887	13.759
922.8818	15.503
686.4398	8.986
711.6442	13.522
636.463	1.635
859.4862	2.328
1392.3793	15.442
926.8045	15.386
846.7567	14.176
768.5362	2.461
785.5868	6.493
857.7342	13.286
1342.1741	15.765
1116.1294	16.129
934.8815	13.665
617.5819	12.187
692.5223	6.741
590.4638	6.988
766.5292	9.189
898.7812	13.115
960.8193	16.049
341.3183	12.837
802.5814	2.366
1344.2275	14.557
917.6609	4.191
887.4357	3.147
201.076	0.859
928.8513	14.652
912.4477	2.319
875.4974	2.319
1178.0326	12.636
304.2854	2.414
421.3251	6.718
596.5966	13.192
932.582	1.776
741.5808	12.316
678.4784	0.608
969.8252	14.604
876.8004	15.957
1498.9135	15.677
832.6271	3.786
775.2738	11.392
850.6964	10.732
650.4414	4.793
784.5224	3.007
886.4683	2.866
647.4595	13.192
847.6639	12.991
466.2557	2.272
1368.9478	12.187
665.461	11.72
201.0766	8.132
450.3209	1.579
1345.2306	14.766
824.8309	14.462
575.4456	12.14
1426.1528	16.136
888.8036	14.365
797.5315	5.758
877.7968	13.901
678.4803	0.438
928.4923	4.858
388.2546	0.844
752.5052	2.281
985.2606	8.575
1329.1874	15.765
549.5057	16.211
679.4807	2.319
284.3316	0.267
753.4806	2.272
799.6806	13.854
709.4979	12.257
637.5074	12.199
750.488	11.951
736.4664	3.272
664.441	1.587
871.713	14.459
1197.1954	15.456
1303.1003	13.459
269.1627	16.834
762.199	4.837
948.3914	2.934
738.5934	12.991
701.4088	5.676
420.3316	0.267
690.5704	15.129
304.2851	13.411
703.5109	3.691
955.7593	15.957
753.6722	13.115
961.8336	14.412
590.466	5.676
438.3271	2.517
786.6077	3.941
904.7462	16.248
816.4983	2.272
939.7673	12.093
284.3323	7.982
975.9074	15.631
793.6118	9.645
705.5736	13.708
788.6881	3.054
875.8582	14.368
962.7764	15.957
797.6642	13.459
1340.2708	15.08
828.5332	2.319
621.4742	1.587
1319.2976	15.61
827.4922	4.591
708.493	2.96
801.5094	2.319
762.659	7.882
1090.1078	15.631
721.5619	2.913
667.5639	3.007
948.7226	3.147
642.6017	16.049
585.5356	7.709
685.6202	12.686
870.4406	1.961
606.5159	11.138
989.9036	15.845
636.5554	11.951
655.6508	11.951
297.0836	15.631
824.5206	2.84
368.4262	11.175
825.563	2.281
388.2549	16.848
839.0187	4.826
420.3318	0.859
1330.1945	15.503
878.7296	14.179
461.3604	11.472
284.3318	6.788
428.8172	3.122
821.0337	3.95
845.5098	3.181
922.0755	14.273
904.6432	4.605
783.4093	3.075
954.8177	16.482
958.8292	15.911
877.8035	16.049
1327.2566	15.339
678.4797	0.045
590.4286	2.281
461.3576	0.405
649.5869	12.778
912.6627	12.805
678.48	17.8
1175.8207	12.944
1320.3185	15.61
879.7422	15.738
708.492	5.403
722.5246	0.045
828.4898	4.793
774.6662	13.755
979.8405	15.176
661.4189	2.328
812.531	4.731
553.388	14.652
531.4107	7.8
634.454	0.803
849.8327	14.176
910.7975	14.807
959.9696	12.837
914.824	14.652
1356.1465	14.699
878.8688	14.507
743.578	12.932
857.5387	2.328
678.4816	19.817
747.5186	1.776
674.5942	14.412
328.1762	15.857
579.5686	12.046
624.6209	6.561
1488.1359	15.224
825.49	2.981
895.8264	13.363
546.4008	6.602
788.6794	8.45
817.6222	6.328
707.4921	2.508
900.798	12.686
461.361	19.344
1138.8176	12.885
624.6218	6.963
686.449	15.893
731.6062	12.853
726.6458	12.64
780.4004	3.122
1057.2949	13.18
708.5	7.38
955.7603	15.702
531.4085	6.462
686.4413	3.122
383.3317	16.282
663.4721	5.376
831.5108	3.054
551.6302	11.999
553.3872	9.901
807.7275	13.665
824.5092	3.007
894.7601	15.987
856.5161	4.136
550.628	10.035
461.3602	19.08
779.5426	11.021
808.5471	3.95
907.429	2.866
733.52	2.366
1205.3265	13.506
505.3895	3.17
788.6034	2.272
943.9947	12.991
810.5584	8.323
624.6263	11.672
648.6934	12.636
531.4056	9.207
480.7697	4.144
686.4701	3.941
1139.0054	16.016
678.4818	17.644
1167.2611	8.356
788.6112	12.64
923.4019	3.075
590.4282	0.77
757.5393	9.691
807.5647	3.101
817.6464	3.276
678.4764	0.208
924.4053	3.37
895.7593	14.179
681.5371	11.72
757.5543	11.951
711.7056	14.27
1332.1548	12.805
648.591	12.853
589.471	6.234
819.4798	2.328
548.5068	8.452
571.4303	11.425
722.5061	19.899
946.381	3.028
723.511	13.428
758.5688	7.857
486.3043	1.579
670.6159	12.187
994.2846	13.068
1338.1056	12.187
531.4104	8.922
821.5358	4.027
702.2168	16.136
832.6319	3.101
721.5075	16.451
818.7244	13.57
548.5591	12.636
902.7293	15.994
687.5628	12.093
1296.1496	14.507
681.4888	0.279
958.8798	16.17
531.4101	8.356
710.5918	14.179
420.3308	18.505
878.8151	15.081
894.8502	15.224
1283.9773	12.093
226.9522	16.359
772.4754	2.281
1357.9332	12.305
905.7577	15.28
797.4969	1.635
957.7715	12.944
775.6298	3.181
445.1226	12.885
791.5603	2.366
665.532	13.085
848.5179	4.321
1036.7767	3.122
564.5582	7.709
897.8465	14.412
948.3816	3.205
925.8071	14.32
901.7276	16.296
694.6692	14.602
856.3459	2.934
1357.1798	13.712
756.5562	7.265
804.5234	7.287
959.8755	15.224
1345.0283	13.175
771.6492	13.411
685.4376	13.038
684.6319	13.239
925.7867	13.428
796.7966	14.179
983.8328	15.975
593.596	9.052
840.5575	2.272
829.5277	3.95
984.9002	15.269
1362.219	14.459
1069.8605	12.944
187.0607	10.057
708.4984	5.664
955.7545	12.093
1320.426	15.332
1327.2196	15.654
650.6385	9.468
1059.273	9.822
895.7626	15.845
843.7431	14.602
458.3474	16.359
730.5619	2.611
689.5727	12.316
590.4296	10.023
699.6082	14.412
461.36	0.631
892.7398	13.566
681.636	14.696
685.6332	13.665
955.7588	16.136
550.6666	9.082
678.48	18.314
810.5836	3.075
187.0606	16.987
531.4092	10.078
502.3768	7.687
821.5353	5.673
955.7623	15.58
936.7797	13.755
852.5768	2.375
724.7176	14.507
909.5991	1.626
728.6492	12.853
239.1488	5.757
933.8852	16.451
698.5567	2.422
1353.1799	15.987
1325.2021	15.975
269.164	16.634
480.2688	4.238
761.6262	7.639
1327.2875	15.271
1429.1257	16.312
943.9922	13.381
766.5302	12.686
834.3876	2.375
760.7292	7.592
587.5504	12.731
259.1014	16.016
571.4278	11.318
702.6518	13.806
779.54	11.13
956.7608	15.964
991.8288	13.314
936.886	15.398
546.4007	19.846
821.5334	4.858
959.9636	0.104
767.5547	5.496
679.4858	16.129
1348.9053	13.267
798.5414	3.075
956.7609	12.092
852.3781	2.281
421.8684	4.746
531.4081	6.693
909.5569	1.587
902.9709	14.652
1340.9362	14.459
1456.8261	13.267
795.7222	13.57
818.5202	4.285
904.8309	15.49
684.484	1.999
1345.9705	13.286
624.67	9.486
1451.167	16.211
663.458	16.326
768.6916	13.411
1289.8469	13.192
1332.2429	15.081
685.4383	0.509
766.528	3.68
453.2946	2.281
847.5178	1.673
595.588	3.217
1336.966	12.364
893.7522	14.365
911.6623	13.613
817.4679	11.951
723.5096	16.216
820.5319	5.71
575.4984	5.403
861.6787	13.286
910.8705	14.648
622.5747	3.147
915.39	5.449
741.5788	12.092
502.3747	6.482
659.9824	4.041
938.7889	13.411
419.3524	12.305
680.5373	2.635
548.501	9.89
960.8232	13.314
502.3742	13.517
681.4979	0.544
634.452	17.882
923.7809	16.216
274.2734	12.991
665.4634	4.793
746.589	6.51
1077.8114	13.192
835.52	4.029
951.7947	16.17
793.5708	3.075
1272.8927	12.093
681.5302	6.623
657.5857	12.592
810.5595	14.51
996.3289	13.068
421.4296	4.591
1321.1063	12.199
350.254	3.054
870.4722	2.934
653.5712	5.627
804.4975	2.564
711.6696	14.222
757.5571	3.217
766.5303	4.077
848.5092	4.793
698.5608	12.837
621.6048	7.926
642.7318	12.789
722.5646	12.304
781.549	6.375
806.592	3.276
388.2539	8.403
681.484	0.897
870.7546	15.544
911.6643	12.364
860.7656	14.51
874.9399	14.32
368.4259	19.613
851.8475	14.51
879.741	16.1
948.9395	15.845
1304.4268	13.239
424.2914	1.626
1417.934	12.14
809.5722	3.122
1019.9704	15.431
781.4019	2.866
1231.1614	12.187
950.9167	15.845
1305.442	13.239
1430.1166	16.312
1066.8623	13.219
1317.1295	12.046
922.0624	16.173
973.8813	15.386
838.5644	2.281
300.1557	16.574
923.7847	15.61
894.4976	2.281
1073.3502	12.991
1341.2267	14.602
922.0676	13.613
317.3243	19.78
788.63	10.005
752.5836	9.153
796.7232	13.659
187.0606	7.592
304.2852	15.503
745.5968	15.222
1466.4014	15.544
859.5042	2.328
777.6501	12.304
317.3239	18.965
615.4598	4.098
648.589	13.085
678.4918	11.443
829.5126	4.858
722.5044	18.123
962.8943	15.845
368.4255	19.959
476.3092	18.493
721.5514	11.138
707.5886	12.805
608.3856	7.475
840.5707	2.272
1390.8617	13.267
188.0634	16.345
210.1114	4.238
679.4847	15.934
722.5042	17.169
668.6354	16.136
922.0738	16.345
975.8977	15.127
784.5102	3.821
748.646	12.104
864.4719	3.075
786.6258	3.974
919.716	14.222
388.2545	3.101
895.8157	13.381
877.726	15.583
902.7323	16.248
678.4807	16.848
635.4536	13.163
753.05	4.652
624.6244	11.17
895.7629	15.176
502.372	16.451
619.53	13.759
918.6657	4.238
593.4453	11.537
635.4516	1.587
753.551	4.238
866.8112	14.602
726.6546	13.314
792.6972	10.921
760.5836	11.443
1136.996	16.129
671.5655	12.14
1078.3115	13.192
594.414	4.039
721.5649	9.854
590.4616	9.901
833.6214	3.101
779.5405	11.227
688.6468	15.222
202.0719	16.634
628.1946	15.718
717.4764	12.199
783.5256	2.328
697.5579	0.62
616.61	12.045
421.339	6.122
717.5998	12.991
685.4362	0.107
766.5281	9.441
767.5369	12.14
838.5165	5.422
1179.03	12.64
259.1008	15.503
590.4632	0.397
680.5376	12.59
574.5433	4.558
708.5421	12.317
786.525	2.866
855.0185	3.904
1214.822	13.008
1373.3693	12.046
666.5393	12.64
950.7987	13.759
171.1388	15.765
1339.2797	14.554
283.1757	19.5
791.6237	3.101
718.6788	14.368
1344.1938	15.176
854.5139	3.904
900.8037	12.991
872.7788	16.388
242.122	17.478
201.0764	16.129
641.5848	12.686
317.3244	9.107
371.3601	12.104
826.3949	2.422
1428.4478	12.735
684.6484	12.901
797.682	8.575
851.5164	2.281
200.1025	16.801
562.5678	8.44
537.5368	3.95
954.832	14.462
936.8245	16.173
1296.3604	12.199
804.6078	4.793
827.7148	14.176
689.4596	1.587
915.6995	13.522
399.2508	14.699
445.1204	13.239
1198.1941	15.503
628.1946	15.431
992.8295	13.008
855.517	3.917
665.629	8.344
876.5298	2.272
899.7568	13.333
903.9816	14.554
566.5718	13.363
724.516	7.8
767.5649	12.045
1275.1774	14.696
898.8478	13.712
1369.8805	13.333
669.683	15.28
1460.095	15.58
813.0366	4.605
432.2814	19.682
722.5037	17.949
807.5542	3.075
878.7269	13.806
1013.3088	8.286
803.5261	4.191
838.5493	2.328
461.3618	17.866
1461.1029	15.49
619.5905	6.462
1075.9191	16.049
900.7367	13.314
898.789	12.59
531.4096	0.321
856.513	3.95
684.5738	13.851
284.3331	9.424
766.5337	13.085
564.3604	3.028
439.3058	1.587
701.4112	11.318
794.591	2.84
283.1767	0.309
715.615	15.654
458.3484	13.665
902.8351	15.893
889.3163	12.14
239.149	4.18
1318.115	13.613
737.5038	5.851
742.6831	13.363
642.6039	15.765
614.5726	15.857
688.3758	4.029
538.5372	15.813
877.727	15.332
943.9951	17.508
836.4628	4.558
877.7222	15.857
721.6285	13.57
922.0698	13.02
461.3603	4.605
317.3251	19.989
917.7012	15.975
907.7733	15.536
579.5769	12.093
1371.237	16.129
571.4308	10.023
621.5196	5.853
1012.3042	8.275
757.537	10.639
355.0714	12.944
790.7775	11.175
372.102	12.778
421.9365	4.238
843.5216	3.17
473.2574	1.635
928.3691	2.981
1358.1682	14.707
723.5135	15.677
818.6665	12.731
825.5854	2.281
1345.1786	15.398
980.7864	15.339
247.1683	13.038
688.6039	16.216
242.1218	18.225
421.3248	7.31
878.7352	14.766
739.6579	12.932
855.8505	14.462
722.5421	3.181
898.792	12.805
1130.2937	10.978
548.539	12.684
929.8301	15.987
923.0295	11.098
753.5904	8.83
1185.3945	13.219
421.2239	0.604
767.5619	15.544
648.5959	11.095
388.2536	17.24
388.2548	0.344
659.4795	8.0
951.8066	14.32
663.4744	3.691
546.4018	19.598
1340.2383	15.269
566.575	13.659
723.6406	12.949
840.5158	4.899
728.5618	12.104
766.4606	4.924
1198.2145	15.503
383.3311	12.304
724.5156	6.309
421.3288	8.45
648.6176	13.038
572.3626	16.173
724.5206	3.122
959.9628	6.594
682.4865	7.38
1337.3682	14.604
963.9062	15.813
593.5994	15.386
869.611	13.02
936.3843	2.414
1097.319	9.993
652.5294	6.474
810.558	13.163
848.6872	11.13
872.4583	2.375
566.5717	11.377
713.6676	12.885
656.5821	13.02
242.1215	0.238
634.4529	19.287
723.5096	14.648
752.5848	10.078
821.536	4.144
805.0168	7.01
1071.8787	13.115
317.3258	16.326
754.706	13.428
1363.0314	12.991
546.401	19.44
596.5952	13.314
902.83	15.61
708.4961	11.207
614.7007	12.246
432.2807	0.783
929.8278	15.583
537.5357	10.779
679.482	13.267
656.5842	12.789
201.0774	19.855
666.4979	4.041
724.5147	8.199
735.6412	13.517
432.281	18.162
709.5326	15.386
1352.2092	14.707
711.6292	12.592
813.5272	4.924
1499.4331	15.702
727.6746	13.804
399.2506	13.755
550.6288	6.474
593.6024	15.129
816.6439	3.868
757.5394	8.45
830.5148	4.144
959.9659	14.807
665.67	12.316
678.4964	16.173
822.5301	3.941
350.255	4.946
461.3607	17.378
897.6998	13.363
697.5705	6.386
1369.391	12.746
839.5018	4.321
992.8301	12.187
788.6203	13.286
669.66	13.712
624.629	13.333
678.4794	18.436
682.4938	9.016
923.8451	13.659
951.883	15.813
186.0858	12.199
811.5016	4.685
458.3486	12.199
854.5833	2.375
722.647	12.104
1306.2429	15.175
383.3324	13.759
573.4886	6.594
977.8462	15.332
810.56	15.544
768.5417	4.899
566.5711	16.284
483.2809	1.579
962.833	14.652
937.3965	2.319
962.7841	15.911
874.7257	12.837
813.3696	5.376
1103.9935	13.712
161.133	14.554
906.7625	15.49
923.0266	13.133
520.3302	8.084
812.0335	4.027
838.4958	4.029
461.3586	8.161
591.4312	16.129
956.7623	13.286
721.5613	9.935
421.2264	11.215
547.4028	15.58
1280.8646	12.045
687.4427	6.462
723.5982	14.365
818.3718	3.272
187.0604	0.633
652.6552	12.789
955.8125	15.975
338.3418	11.567
461.361	17.61
1325.2134	15.927
368.4264	13.522
959.967	14.222
861.7704	13.901
1057.7845	13.133
1252.3414	13.085
239.1488	6.408
966.8636	12.837
923.313	12.59
265.1759	9.254
941.8401	14.507
711.6444	14.462
801.409	3.158
870.7535	15.129
702.2159	15.49
959.9673	16.434
886.547	2.281
790.6336	15.442
832.507	3.101
872.7734	12.59
475.4126	13.068
473.3409	2.328
1153.0435	13.239
549.5074	13.806
780.5437	11.215
664.4586	16.211
527.9051	3.122
799.411	3.147
859.2506	10.685
317.3232	17.61
702.2146	15.881
757.6506	12.64
933.7736	13.286
919.7139	16.063
888.4984	2.887
613.5651	9.475
854.476	3.228
1272.9078	12.104
708.4982	9.777
770.505	2.281
1005.5686	1.673
810.5606	8.031
1220.342	10.035
1132.314	13.381
883.7371	13.038
284.3324	7.616
461.3616	18.37
927.8115	15.922
897.6981	13.133
711.6848	15.129
872.7902	14.557
532.4094	4.957
553.3879	8.452
1389.1741	15.398
553.3906	9.107
943.9892	8.356
904.7476	15.975
703.6248	14.554
1295.547	11.318
284.3326	8.356
461.3608	10.159
921.5372	1.673
987.8399	15.583
885.7662	13.57
258.1104	15.386
697.5582	0.736
869.6171	12.805
502.3761	0.337
701.402	4.858
949.92	15.813
615.4568	2.328
690.3776	4.144
1354.2059	15.881
568.5686	12.636
701.4114	8.132
945.8516	14.554
901.7383	15.327
887.4502	3.054
615.455	3.727
679.4834	12.592
790.6734	12.092
937.8573	13.665
721.5627	11.008
898.852	14.459
502.3751	0.725
678.5077	6.718
537.5482	7.955
1440.916	12.093
843.5187	2.913
960.8277	13.804
531.406	0.503
960.3698	3.272
710.5202	13.708
769.5412	6.718
1450.1586	16.129
593.4464	3.24
642.628	12.092
843.714	12.932
381.2985	16.284
551.6314	8.245
768.5514	4.041
546.4084	2.611
994.7847	15.176
878.8154	15.677
809.4438	1.952
1048.8159	13.712
372.1013	16.246
763.6028	8.83
1309.3702	12.199
933.7844	14.32
959.9666	15.911
1367.4004	12.735
722.5071	16.848
707.4906	10.057
369.4276	12.045
650.4767	6.813
495.7642	2.366
898.8356	13.618
935.8258	13.333
1272.1543	13.175
1366.118	13.02
879.7451	15.881
458.3498	10.101
388.2538	19.307
961.8298	15.718
991.8296	5.806
679.4826	15.765
708.498	4.098
786.6472	7.568
566.5847	12.104
851.7119	13.854
614.4091	13.411
679.4836	8.275
701.4099	7.403
808.5684	2.469
615.4116	16.345
955.7548	14.557
807.718	13.363
1437.38	13.522
870.8058	13.665
698.5614	6.558
955.7579	16.296
682.4894	4.638
758.5722	8.286
782.5708	12.046
767.5582	13.854
766.5324	18.041
753.6862	15.994
590.4654	6.356
619.529	14.707
802.5279	6.671
810.565	7.38
857.754	14.507
830.6203	2.913
1002.8491	15.386
700.587	13.459
983.2754	12.944
943.9897	18.932
961.3771	2.84
1298.3666	12.199
344.23	17.285
921.7593	13.133
679.4814	10.921
854.5867	15.987
820.4958	2.96
1058.2869	13.133
776.6114	7.894
793.6386	11.207
554.1781	16.282
589.5298	8.12
895.7592	16.216
383.3314	13.333
844.5473	3.356
745.6508	14.317
767.7863	7.926
774.7085	3.181
637.4705	3.95
760.583	9.558
1057.9066	14.368
939.8443	16.5
769.4731	4.946
977.7625	15.927
1342.2219	15.332
317.3252	18.3
910.45	2.319
317.3254	10.148
432.2807	9.347
682.4914	11.207
566.5731	14.415
454.256	3.739
679.4833	11.17
922.0743	9.691
663.4648	0.238
1416.9352	12.14
1371.2385	15.503
242.1302	13.854
1445.0815	16.129
681.4898	16.246
695.6447	15.987
444.3796	3.941
1080.7935	3.101
818.5166	4.041
864.4617	3.054
502.3733	18.725
924.7876	15.813
163.0754	15.893
372.1019	16.016
239.1488	0.48
907.7689	15.78
874.0059	3.691
756.69	5.673
681.5649	5.564
502.3757	9.952
959.8936	16.451
